record_id,county,scientific_name,s_common_name,inf_taxon,group_member_type_desc,g_rank,s_rank,g1g2s1s2,state_status,state_protect_status_desc,fed_status,fed_protect_desc,listed_species,tracked_species,swap_priority_desc,presence_status,obsrank,locuseclass,date_class,first_obs_date,last_survey_date,dateconvert,count_records,eo_id_sc
20942,Dorchester,Morone saxatilis,Striped Bass,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4S5,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Freshwater,Date Unknown,No Date,No Date,No Date,113,13144
20944,Dorchester,Myotis austroriparius,Southeastern Bat,Mammals,Zoological,G4,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,E - Verified extant (viability not assessed),Hibernaculum,< 5 Years,2022-01-26,2022-01-26,2022-01-26,113,20286
20946,Dorchester,Myotis lucifugus,Little Brown Bat,Mammals,Zoological,G3G4,S2,1,Not Applicable,Not Applicable,ARS: At-Risk Species,ARS: At-Risk Species,1,1,Highest,3,N - Not Ranked,Undetermined,< 5 Years,2023-06-29,2023-07-11,2023-07-11,113,26714
20949,Dorchester,Narthecium americanum,Yellow Asphodel,Monocots,Botanical,G2,SX,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,X? - Possibly extirpated,Not Recorded,> 40 Years,1922-06-01,1922-06-01,1922-06-01,113,5200
20950,Dorchester,Necturus punctatus,Dwarf Waterdog,Amphibians,Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,5 - 10 Years,2015-01-14,2015-01-14,2015-01-14,113,22816
20951,Dorchester,Neogale frenata,Long-tailed Weasel,Mammals,Zoological,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,5 - 10 Years,2017-04,2017-04,2017-04,113,22714
20952,Dorchester,Neonympha areolatus,Georgia Satyr,Butterflies and Skippers,Zoological,G3G4,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,> 40 Years,1907-05-22,1907-05-22,1907-05-22,113,7619
20953,Dorchester,Neotoma floridana,Eastern Woodrat,Mammals,Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,H? - Possibly historical,Not applicable,> 40 Years,1939-12,1939-12,1939-12,113,21509
20956,Dorchester,Neottia bifolia,Southern Twayblade,Monocots,Botanical,G4,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,> 40 Years,1977-04-17,1977-04-17,1977-04-17,113,2359
20957,Dorchester,Notropis chalybaeus,Ironcolor Shiner,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,1976-04-08,2009-09-15,2009-09-15,113,10251
20977,Dorchester,Notropis maculatus,Taillight Shiner,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,5 - 10 Years,2018-06-27,2018-06-27,2018-06-27,113,27741
20988,Dorchester,Noturus gyrinus,Tadpole Madtom,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,> 40 Years,1977-06-28,1977-06-28,1977-06-28,113,30132
20994,Dorchester,Noturus leptacanthus,Speckled Madtom,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,> 40 Years,1977-06-28,1977-06-28,1977-06-28,113,30304
20998,Dorchester,Ophisaurus attenuatus,Slender Glass Lizard,Reptiles,Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,2012-05-03,2012-05-03,2012-05-03,113,27053
21000,Dorchester,Opsopoeodus emiliae,Pugnose Minnow,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,> 40 Years,1974-09-20,1974-09-20,1974-09-20,113,30415
21002,Dorchester,Orthochilus ecristatus,"Spiked Medusa, Smooth-lipped Eulophia",Monocots,Botanical,G4,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,> 40 Years,1982-09-01,1982-09-01,1982-09-01,113,4729
21004,Dorchester,Passerina ciris,Painted Bunting,Birds,Zoological,G5,S3B,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,B? - Possibly good estimated viability/ecological integrity,Breeding,10 - 20 Years,2012-07-31,2012-07-31,2012-07-31,113,4166
21008,Dorchester,Percina westfalli,Westfall's Darter,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,GNR,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,10 - 20 Years,2007-09-27,2007-09-27,2007-09-27,113,27970
21012,Dorchester,Perimyotis subflavus,Tricolored Bat,Mammals,Zoological,G3G4,S3,1,Not Applicable,Not Applicable,LEP: Federally Endangered (Proposed),LEP: Federally Endangered (Proposed),1,1,Highest,3,N - Not Ranked,Undetermined,< 5 Years,2024-03-21,2024-03-21,2024-03-21,113,26879
21023,Dorchester,Peucaea aestivalis,Bachman's Sparrow,Birds,Zoological,G3,S3,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,N - Not Ranked,Breeding,20 - 40 Years,1991,1991,1991,113,26172
21024,Dorchester,Pilea fontana,"Blackfruit Clearweed, Lesser Clearweed",Dicots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,2000-10-16,2000-10-16,2000-10-16,113,4096
21027,Dorchester,Plantago sparsiflora,Pineland Plantain,Dicots,Botanical,G3,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,20 - 40 Years,1857-05-25,1985-08-23,1985-08-23,113,2816
21028,Dorchester,Poecilia latipinna,Sailfin Molly,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,10 - 20 Years,2007-08-22,2007-08-22,2007-08-22,113,27976
21030,Dorchester,Ponthieva racemosa,Shadow Witch,Monocots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,2000-10-06,2000-10-06,2000-10-06,113,2663
21033,Dorchester,Procambarus ancylus,Coastal Plain Crayfish,Crayfishes,Zoological,G4G5,S4S5,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1989-10-27,1989-10-27,1989-10-27,113,17978
21041,Dorchester,Procambarus chacei,Cedar Creek Crayfish,Crayfishes,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,2007-10-03,2007-10-03,2007-10-03,113,27148
21045,Dorchester,Procambarus enoplosternum,Black Mottled Crayfish,Crayfishes,Zoological,G4G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,113,18025
21046,Dorchester,Procambarus hirsutus,Shaggy Crayfish,Crayfishes,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,113,15495
21047,Dorchester,Procambarus troglodytes,Eastern Red Swamp Crayfish,Crayfishes,Zoological,G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,113,28212
21093,Dorchester,Protonotaria citrea,Prothonotary Warbler,Birds,Zoological,G5,S3S4,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Moderate,3,"AC - Excellent, good, or fair estimated viability/ecological integrity",Breeding,10 - 20 Years,2014-06-02,2014-06-02,2014-06-02,113,2988
21094,Dorchester,Pseudacris ornata,Ornate Chorus Frog,Amphibians,Zoological,G4,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,> 40 Years,1962-01-23,1962-01-23,1962-01-23,113,6915
21095,Dorchester,Pseudemys concinna,River Cooter,Turtles,Zoological,G5,S4,1,R: Regulated,R: Regulated,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2023-04-23,2023-04-23,2023-04-23,113,26345
21107,Dorchester,Pseudemys concinna concinna,River Cooter,Turtles,Zoological,G5,S4,1,R: Regulated,R: Regulated,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2023-04-23,2023-04-23,2023-04-23,113,26345
21113,Dorchester,Pteronotropis stonei,Lowland Shiner,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1988-11-12,1988-11-12,1988-11-12,113,26977
21119,Dorchester,Siren lacertina,Greater Siren,Amphibians,Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2023-04-23,2023-04-23,2023-04-23,113,26351
21123,Dorchester,Stereochilus marginatus,Many-lined Salamander,Amphibians,Zoological,G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,> 40 Years,1949-01-30,1949-01-30,1949-01-30,113,27043
21125,Dorchester,Sternula antillarum,Least Tern,Birds,Zoological,G4,S2B,1,ST: State Threatened,ST: State Threatened,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,N - Not Ranked,Breeding,20 - 40 Years,1992-09-01,2002-06-15,2002-06-15,113,1794
21126,Dorchester,Terrapene carolina,Eastern Box Turtle,Turtles,Zoological,G5,S3,1,R: Regulated,R: Regulated,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2023-10-21,2023-10-21,2023-10-21,113,26308
21129,Dorchester,Trichechus manatus,Florida Manatee,Mammals,Zoological,G2G3,S2S3,1,SE: State Endangered,SE: State Endangered,LT: Federally Threatened,LT: Federally Threatened,1,1,Highest,3,C? - Possibly fair estimated viability/ecological integrity,Not applicable,< 5 Years,2023,2023,2023,113,19016
21132,Dorchester,Trillium pusillum var. pusillum,"Carolina Least Trillium, Carolina Dwarf Trillium",Monocots,Botanical,G4T3,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,B? - Possibly good estimated viability/ecological integrity,Not Recorded,< 5 Years,1980-03-23,2022-03-17,2022-03-17,113,5917
21133,Dorchester,Trinectes maculatus,Hogchoker,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1994-05-14,1994-05-14,1994-05-14,113,30683
21160,Dorchester,Uniomerus carolinianus,Eastern Pondhorn,Freshwater Mussels,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,< 5 Years,2024-04-14,2024-04-14,2024-04-14,113,26796
21161,Dorchester,Waterbird Colony,Waterbird Colony,Birds,Zoological,GNR,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,2001-03-27,2001-03-27,2001-03-27,113,21615
21164,Dorchester,Xyris stricta,Yellow-eyed-grass,Monocots,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,2001-09-15,2001-09-15,2001-09-15,113,2958
21165,Edgefield,Accipiter cooperii,Cooper's Hawk,Birds,Zoological,G5,S3?,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Not Applicable,3,N - Not Ranked,Breeding,20 - 40 Years,1997-06-08,1997-06-08,1997-06-08,133,5446
21166,Edgefield,Accipiter striatus,Sharp-shinned Hawk,Birds,Zoological,G5,S3N,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Not Applicable,3,N - Not Ranked,Breeding,20 - 40 Years,1993,1993,1993,133,26211
21167,Edgefield,Alasmidonta undulata,Triangle Floater,Freshwater Mussels,Zoological,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Not applicable,10 - 20 Years,2005-05-21,2005-05-21,2005-05-21,133,15815
21169,Edgefield,Alasmidonta varicosa,Brook Floater,Freshwater Mussels,Zoological,G3,S1S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,1990-07-21,2023-08-29,2023-08-29,133,15819
21173,Edgefield,Alosa aestivalis,Blueback Herring,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G3G4,S4S5,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Freshwater,< 5 Years,2021,2021,2021,133,9054
21175,Edgefield,Alosa mediocris,Hickory Shad,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Freshwater,< 5 Years,2021,2021,2021,133,9126
21178,Edgefield,Alosa sapidissima,American Shad,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4S5,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Freshwater,< 5 Years,2021,2021,2021,133,20099
21179,Edgefield,Ambystoma tigrinum,Tiger Salamander,Amphibians,Zoological,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,H? - Possibly historical,Not applicable,> 40 Years,1962-02-01,1962-02-01,1962-02-01,133,4867
21180,Edgefield,Ameiurus brunneus,Snail Bullhead,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,1974-06-14,2021-09-09,2021-09-09,133,11634
21220,Edgefield,Ameiurus catus,White Catfish,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,133,11986
21223,Edgefield,Ameiurus platycephalus,Flat Bullhead,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,1975-08-07,2021-09-09,2021-09-09,133,12785
21262,Edgefield,Ammodramus savannarum,Grasshopper Sparrow,Birds,Zoological,G5,S3,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,N - Not Ranked,Breeding,20 - 40 Years,1992,1992,1992,133,25951
21263,Edgefield,Anemone caroliniana,"Prairie Anemone, Carolina Anemone",Dicots,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,1984-06-27,2020-03,2020-03,133,4082
21264,Edgefield,Anguilla rostrata,American Eel,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S2S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2021-08-27,2021-08-27,2021-08-27,133,30750
21282,Edgefield,Aphyllon uniflorum,"Ghostpipe, Cancer-root, One-flowered Broomrape",Dicots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,> 40 Years,1976-04-08,1976-04-08,1976-04-08,133,3794
21283,Edgefield,Aristida condensata,Big Three-awn,Monocots,Botanical,G4,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,> 40 Years,1957-10-01,1957-10-01,1957-10-01,133,4610
21284,Edgefield,Cambarus acuminatus,Acuminate Crayfish,Crayfishes,Zoological,GNR,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,Date Unknown,No Date,No Date,No Date,133,28862
21292,Edgefield,Cambarus strigosus,Lean Crayfish,Crayfishes,Zoological,G2,S1?,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2020-02-29,2022-03-21,2022-03-21,133,20471
21294,Edgefield,Campanulastrum americanum,Tall Bellflower,Dicots,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,> 40 Years,1957-06-30,1957-06-30,1957-06-30,133,2058
21295,Edgefield,Cardamine angustata,Eastern Slender Toothwort,Dicots,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,D? - Possibly poor estimated viability/ecological integrity,Not Recorded,< 5 Years,1958-04-15,2024-03-11 12:39,2024-03-11 12:39,133,7062
21299,Edgefield,Carex communis,"Fort Mountain Sedge, Dixie Sedge, Fibrous-root Sedge",Monocots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,B - Good estimated viability,Not Recorded,< 5 Years,2022-03-28,2022-03-28,2022-03-28,133,22789
21300,Edgefield,Carex gracilescens,Slender Loose-flowered Sedge,Monocots,Botanical,G5?,S1?,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,> 40 Years,1961-04-16,1961-04-16,1961-04-16,133,1927
21301,Edgefield,Carex jamesii,James's Sedge,Monocots,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,D? - Possibly poor estimated viability/ecological integrity,Not Recorded,< 5 Years,1992-04-17,2023-03-09,2023-03-09,133,6109
21303,Edgefield,Circaea canadensis,Canada Enchanter's-nightshade,Dicots,Botanical,G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,"BD - Good, fair, or poor estimated viability/ecological integrity",Not Recorded,20 - 40 Years,1997-06-05,1997-06-05,1997-06-05,133,6235
21304,Edgefield,Clinostomus funduloides,Rosyside Dace,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,2000-11-14,2000-11-14,2000-11-14,133,9166
21306,Edgefield,Corallorhiza wisteriana,Spring Coralroot,Monocots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,D? - Possibly poor estimated viability/ecological integrity,Not Recorded,< 5 Years,2023-03-19,2024-03-11 12:18,2024-03-11 12:18,133,23190
21308,Edgefield,Coreopsis rosea,Rose Coreopsis,Dicots,Botanical,G3,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,20 - 40 Years,1987-09-17,1987-09-17,1987-09-17,133,2284
21309,Edgefield,Crotalus horridus pop. 2,Timber Rattlesnake - Coastal Plain Population,Reptiles,Zoological,G4T4Q,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2023-06-03 22:11,2023-06-03 22:50,2023-06-03 22:50,133,23769
21312,Edgefield,Cystopteris protrusa,Lowland Bladder Fern,Leptosporangiate Ferns,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,B? - Possibly good estimated viability/ecological integrity,Not Recorded,< 5 Years,1961-09-04,2022-03-28,2022-03-28,133,5435
